id,type,name,total_miles,elevation_gain_ft,lat,lng,map.summary_polyline
5674447818,Hike,Three pups are better than two,5.96,1465.88,34.453104,-119.590842,{bhqExq|xUUe@a@BaAfA}@^cAV{B|AgBf@oBPAb@_@IEP{@F}@h@a@ELi@AWa@qAe@[o@{@wAgANg@b@QvBRh@NhBrAn@Nh@g@r@SPSTwAt@]FaA`Bi@BOIm@O]o@k@IYC{@h@o@Fa@Yo@Ou@`AeA|@K\SCUs@uAEsBk@{@HiEVQ`AGlAo@h@Nx@@d@Rj@GZOP_@aBkBO_@Iy@FYbBkAR]A]qBiA]Ea@c@MQRwAAa@Yc@iAi@M_@Aw@KUWMk@FgAkAo@uA{@e@s@j@QfAo@|@SCg@k@a@BD@iAnDIr@{@Vk@j@c@|@MjAw@dAmAZMdAQ\q@FaA]m@j@uAFYf@qAz@CHF\Vr@jBhBVv@Id@_@f@y@nB}@d@CpAHt@M`@{CpBe@FSKu@wAcB{@e@?_@[k@GUxDm@HM^U?e@j@IPCr@YlA_ABoA_A}@DGDB^ONi@B}@l@qAj@OAY^eBZy@d@OCa@k@a@K{@LkAAqA_A}AJkAUQq@H_BQqCNm@Os@?sAO_@cAKk@k@UGQh@\vAE`@Q\k@r@Yn@cBEMJNb@Db@IXRpAK`@PtAKb@ONWDuBa@]J?XNXL`AG^]h@?vAm@t@e@RKb@YH_@KMJ@hAGZcAbAe@Za@FLr@dB~@HX@t@LVLD^YJ[`Am@\i@b@sAdCm@iEc@lCa@t@_@nAKTl@X`@HK_@uB?y@`@a@NB@UTEAM\o@NGf@}@^Mb@BNSMKTI@M\b@\@`@XV`@`AHb@\^M`@RVTd@AVZp@HLNFDELJZVn@N?PKt@@~@e@bA@`@]XBPZn@?LQTLp@?LYdAPb@MXTb@Dx@SEWFECWHFECz@KZc@@\f@FZIHYHNz@Bf@d@VDJEGKv@Hv@\\Aj@`@x@A\Jd@Gb@d@tAXTNx@Kf@ZJI|@TNWFo@Ta@Ag@NI?q@Rb@ROV@^k@@b@`@[Kz@dBjABPfAz@Xz@AtAd@LbAu@z@AI_@HNVHFi@JGbB?b@WdAId@o@R?VQh@k@GTb@UVWPB`@]d@Kn@w@b@@BFPANSFF
5649258595,Ride,Where be the tar?,42.66,1421.59,34.416421,-119.718915,sjaqEzbuyUen@cr@jNuTtW__@d_@gl@xMmRg@yAyIiJ_BgE_BmPuBu`@oI{t@N}LwBeQoAcH{EqBsBoCi@}QaAoHqDsDW_BJiOfILhCs@bFIlAiAkAyQlDm_@jB{LCuAgBeEcBu@gM_@{ALmH_@eEyYq@{TToDpAgC|E}Ql@sFVyLAmJoB_^mCmPAkBr@}EQwCfAaBTqAnCoXs@ePY{Ak@Qb@yEi@aDM_Gz@cHtH}VpCqVvHyWj@cKu@}LNcEjDuJpB}Iv@iJAyD}@qEiBiSVcGuAuUhBof@lC_JvNsQ~IcT`R_S~EuHpBaF~@yEd@kGTmYzH_s@o@yLdAgOjOi@p\ib@`R|UvAbAqAkAi@wAxAoBt@@^iAh@WGj@Jk@RHy@?|C{GkAo@iC|B`CqBpBV\mAoAsC|BwBvAsCvJwHzBwCv@_CpAmIj@WWe@NkCjAoIj@w@`AKa@nAo@dEWBRfDo@Va@|BaADIdA`A}ExAGy@Fk@e@xAoJd@a@rBoPuUM_Ei@xEoMzBcNxCaLtJwQQe@\mCUqFR}EvKih@lD_KnE{EeD}Iu@}Dw@{n@P{A`BuAtCdBzDWxC_ClCEtIdFTjASdFlChDlEb@zIyBR}@ImNsB_QKaMd@{GhGob@tBiJdIiPdOkQja@o\W{BuBjAAaAeCiFnHyGY|@tCtEnGuF{@_Bz@nAbC_BiAb@ySjRj@BlAgAf@pCg[hVkOpP{F`IgFpKsBjIuGvc@g@`H?dJzBrTD~Mf@bBeBhFyGjJTA~GeKlAeECs@{K|B_DUcDuDHiFUaAyIgFwCHyBrByCb@cEmBeBnAWtIf@|h@dBdGtBxE\H{EfEkDdKeL|h@CtMg@fDuIlPsGr[oDhJuC|KgBxDoW~\j@fB~Vt\[zBj@XMb@iC`FEf@XFcCv@cBvBo\mb@iKnMsBjHgA`YkNp@e@t@aA|Mn@hMwH~q@QpZk@pGeA|E}BpFsDxFwRtScJhTsM~O}AhDkAjFmB|e@xAvUMdIvCzWKtIeCvNkEzNp@xPk@tJ{GpUeD|WcInXq@hGBrEl@jF_@`EnAxAt@rI@pGoCbXeBrCL~D}@`GzCxQdBd\FpK_AjTq@tDwGvSr@rXfEfY`@ZLxF~AbL[vNaAjIO`QqCvJaBj@f@jBw@fD~DdKxEtDzArCbBvWxBhCpDxAz@xAvCfWIxLpIzu@fE~o@pBpGnJdLiM|QyQdZg@EeDqD[wARK]JXOcALRbApEtEBf@kr@dfA~m@dr@
5636986697,Hike,Feels like forever! ,6.02,1495.08,34.452766,-119.590739,w`hqEbq|xUq@Oi@NBKUAk@d@VIQ@k@d@}Bx@u@l@@Pm@@m@f@qAVqBHIR@b@c@W?\u@?w@j@o@EHc@?}@Ym@c@[GUeAq@}@mA^c@VGtALbATl@l@zA~@`Ao@x@YLWJgAr@c@L_AnA_@RYM}@y@_AMg@C_@l@y@FYg@oA?i@bAaAfAILQG]i@}@KgCc@_@EOF_ABoC|AWhAo@n@Pf@Cp@Tz@MR]So@sAaBKkArB}AL_@CSqBmAi@Me@m@VcBQo@uA}@MkAWa@w@?MEiAqAi@qAu@Uo@n@Mz@m@~@[?o@m@SD_AfDKz@OPwAl@_@n@Y`Bu@bAiAZ[xAu@P{@[UDa@l@uA@oAtA]LRnAdBdB^p@FZqAbCQn@}@h@GhALdA[`@iDpB_@Mu@oAaAq@g@Qc@?e@c@c@CIj@CzBSZ_@DKXYDk@t@Ez@YpA_AEyAaAq@JCXSZi@Fe@^yBt@[`@mANiAp@UIc@m@k@IKNa@D_@M]Fo@s@MEeAIs@JkAUQWA]F{AIOEy@?_AHk@KcACoA]c@a@B]Ka@q@YFGR@h@Vl@Gr@MVsAjBkAKUPNn@Cn@L`@@f@Kf@@\Ld@@j@m@d@wBi@_@PCR^bAB\m@jAFbACNqAfAOl@{@AKZDp@IXc@n@_At@[CQf@`@PdAn@Vd@JhA^LTSL_@vAmA`@_BlAQ~@e@gC[}@B|@YbAIx@]|@Eb@JBX\d@HKOe@MiA@mAl@YCOLC`@w@fAoAjAMKSBMROR^\PNEXPP^XLd@?b@RT?JMf@VIFf@Vd@ATXl@DNJNv@TVDX`@Qv@Bb@Yl@In@BHUTKXFDLb@F`@Mh@Ld@ABOPEt@DXI`@PTEPNXQ\AGUJa@l@A\QDSFR`@P`@OBOPNn@El@d@^DVMJLbAPzAj@zACVHXZvATd@X?Kh@EVFn@^BKBHp@Ob@iBEURKAm@JZf@@l@m@Ab@FB`@YOd@BTL@j@n@ZHp@bALFFKZv@F`@D`@El@d@Nz@s@fAEBEMWDGLPRFAe@FE`BAlBi@tAs@t@q@N?fCmA^g@^?NL^SFTG?
5595841601,Walk,What is green 🌳🌿🌱,2.61,128.61,42.386676,-71.320701,usuaGlyhrLIo@EG@A?SHkA?a@BMR]F_@HOBGQu@?ONWz@q@DOIs@Ke@GQYc@G[Eg@@SIk@D}ABKFGr@]f@e@Vm@d@w@FW@WCOGSIIKIg@Si@Ke@Sy@Gw@SWOsAuBo@m@MUU}AF]Pc@PWNMVGNDd@j@Zr@d@h@VNt@Vb@VBFH^\\`@n@PRNCd@]\Ql@Op@E\FHAPD`@ARIRMR_@l@e@HWFq@?YWgBa@a@ESLm@@[Cg@@Mf@w@P_BJURU\MfB]LON]DGH?RHTPFPBPFJNJTHV@RGVDPAZSZa@DCHAbA\h@d@RJRBb@@x@JNBFFBLCp@Bp@Aj@Df@AZJz@Gl@@^L`@b@dALPZRVVJTBJCRWd@Mb@e@vCCV@v@B`@\hA^~@Nx@JhAAXc@bBO\a@d@SLMBm@Iq@D[?u@SwAF_ACQ@SHMH[p@IJOJ]Hm@AaAMg@Ea@I]Sa@QOMa@c@K[G@]XUDUEQUICq@NK@KCSUu@sAc@YI?GHCJ?XLz@?VPz@FPLT~@~@Ah@Gp@GJg@AkBe@a@Sk@u@ICG@KPSRIPKd@Dn@CXKVg@~@AnAM`@BDBd@C@GCHDBNG|@
5543181011,Hike,TunaB & Me,6.01,1490.49,34.453064,-119.590674,sbhqEvp|xUFHOFc@Oa@Rq@n@y@Ja@d@g@Ly@f@o@l@w@TALi@E[JIVw@Qg@RC\_@EENk@@yAl@UILY?c@WkAkD{CKWHQES_@VB_@GE_@^OVKIOH]S@l@ONa@lBSPOAUYiAWm@Ju@]k@@m@i@wAD{@_@gAYu@AKQc@Lq@i@a@ETH[GCH]QIRc@Jq@]JPmALUNZLSGCh@OBkAEOSq@Le@IYZsAIQPiAg@c@RETc@@_@G_Ah@sA?c@_BWEUIi@k@IJ_AQMu@u@F?Jw@a@GRaAgAm@BUIFCCSW@CPAMINPXYG[N_@Kc@`AYNO^OAOj@[PWt@K@Cf@Rj@EJDv@RPm@kAa@EyBn@aAKQV_@D@d@h@WLPXITF@JvALkAZeATW\WhAkAp@Qf@HBi@JOc@Ew@u@s@aAc@Vc@fAm@T]Xy@C{@TMf@JXs@~AyAMgAZi@Hq@[_BfAJh@AXNl@YHs@MeAP{@SmA@m@KSPWt@L^OhAaBRkAQo@Dw@v@t@dADVpCIn@UZHPLBGv@TbAKBJNM~@\n@bAZfBCvA|@hCMXJn@l@z@s@xAOl@e@tBo@\a@n@CR[B[REf@B`Az@hACZmAB{@p@u@f@_@f@UNiDFIx@h@j@C~@f@j@`@Pf@d@h@RDhDgBf@k@KiAPkAl@]Pq@dA_BNi@S{@s@}@a@Qw@qBj@]bAgAhAGh@i@tAVj@MPORoA|@Qz@y@\kBn@eAtAu@Fi@j@aBNmAPSN@b@r@`@Eh@w@Ly@n@_A|@j@Xz@vAdBNJp@ULLFR?dAl@l@p@RR^BX_@~APFd@t@rA`@bAt@]n@qAt@Yl@@r@|AdBX~@a@Vu@Da@Uw@@e@WaAr@u@Rw@JG`CHd@Mj@p@p@Dx@Kb@F`@r@`ADR]ZUGu@Z{@|@N|@ZXFb@y@|@Ab@Nn@h@^Vd@Ht@U^w@BUNM`Au@f@E~@MZwBhAm@k@q@Qq@u@{C_@i@\Ir@r@p@\HJXJA@Pn@Lj@jA@lBP?p@]NJDOhAMEW`@XDk@PEfAAjAa@\BpBgAr@}@xCaAp@_A?LJVLKD_@XJB\FIS@
5533211491,Hike,😍,6.39,2127.95,34.504676,-120.225832,eerqEnrx|URm@HiAMKCkAk@{AEa@i@cA?kAPYjBcAp@mAD_@I}@JKTe@Lg@Fi@RWx@ULu@t@{@Z{BGs@W?XMIMp@}@F_@Kc@Fq@j@e@Kg@IDAK`@[C]i@C?WQ?CQQ\k@ZKE]y@Aa@W]YaAKA{@eDGs@MCGS@]YSKe@Y]V?jClB`@TDGd@jAZJPQPy@@yAZ{@LoAXq@b@_@bARj@}@BWMKu@H]g@qAOQNg@?eAhAs@Hh@[RmA^a@NcA`@{@jAQFKKOkAQiAV]QHoAf@{@@_A`@o@FkAGQe@GKYPw@Ek@RiAa@?m@WNiAD{AVw@s@QOUT}EUo@q@BIO`Ae@`BVVKKQy@_@S_@}AOwAq@i@NOIEWb@}@AIjA_@Pa@FgBx@iB|@y@b@K?i@c@SS[C{@POjBDLgATk@^I^e@CYe@s@CsBYo@yAFWe@VsBa@o@Ao@lAeAJu@Qe@w@a@[_@b@w@?[Qa@kAgA@q@\w@?w@HE^r@b@^Lt@l@`@`AHTv@v@|@pAv@GNDYr@ZH`@jCzECxBHx@\z@VPd@`C|@~@JZp@CZZRxAh@F`@ZPYOd@v@x@l@tAf@LTQz@gB?_Al@{@b@f@Pl@?f@b@`Ab@INW~@K\Bn@r@R?PSRBb@VTIZb@Hb@LDJGHe@LA\T?XNXYZGhAh@hB^Z\@Pk@HeA|AAt@NPSP^ZH`@p@`@RDTWJANb@xBRd@Hz@uA~GKXw@f@EPRd@JtAa@z@UHEf@KP@r@[vAGnA[b@YnAo@\Ab@R`@Bt@UVe@SwA|ASvBGbFKSiA]gAl@OhBo@PMPa@FQIGPFd@|AfDd@lAWvAPz@HBGHTTFv@Y|@_AZc@p@AtAFTGHFRInBIZHlAz@fFQr@[PWl@eA`E_@DkA}@g@F[TCZMHKv@k@Tu@sAiAc@Ws@uA{@m@y@_A^kAKo@_@m@Eo@_AcA_COEQHEP?d@Rz@Iv@BdAOr@QA]cAUQw@X{BHmAlBYtBw@pASC_@{@@[a@aCMS@u@Y\a@t@kB|@Gr@Dl@b@x@@`@j@nAFzAPl@UbA
5527378043,Hike,Hot 🔥 & Cold ❄️,6.73,2186.35,34.449077,-119.646306,uigqEllgyUTq@]_@Kq@_@?c@KGMQFeCiAmBoBUu@OcDuAGgAqAmDcCUq@}@aAcBcAmCkDUmBi@y@_@wAcAiAqAi@qCJo@MuAd@c@QeALqAWiAAaAz@kAd@gD@gFj@i@OC[[@mBr@m@AcAQo@a@UU?QYBEMBTSN\z@Zd@Ql@gBlA?XH?SK_AXtBZl@CXRHtA^~B@t@HJhAMt@w@VODF]t@?|@m@xAT@bAi@nAM]x@HFy@\u@lBiBpBr@HfAt@bASn@~@nAx@Xh@Gp@LnBRh@~@jABZU`AkBdC_AvBu@pC@Z\\Mh@V@FVXHGf@V\B^S\BXFT~@NZWHu@IsA`@e@BkAx@Lx@E~@g@v@FlAM@S^Ml@Zh@n@n@lBFrAd@HFP\?TMTw@^It@j@r@JRZxA^z@jAd@CO~@g@v@Is@u@UPd@Y~ANVd@Eo@b@USGJX`@k@EHb@^Fs@OMj@DZz@Hz@y@_@lAr@]MXEV`@Iu@`@oABUU_@Q]@Qd@c@Bw@d@Eh@S^g@DQh@KGwAZMQUDY`@[D_A[w@By@_@Q_@s@C?KX@CKKBNIg@GZFDUUDWSc@Ro@{@e@A]q@iBASYU?g@f@u@G?gAm@yBQEONF?AUQKHl@C^Sh@OELe@Ay@o@oBIy@k@cAC]}B]x@SPWRqAEcBWg@Js@i@a@nAThAgADfBHj@K^HNFbBt@Nl@`A|BFVx@PHMoAO[qBu@Ya@HeBHWx@{AE_@No@b@_@Pi@t@_Ah@Wd@_AdAy@ZCLUDcAy@u@WcA@c@f@g@dBAhAeABSp@_AGSkA|@IShAkA~BuEv@WR[IOc@Va@_@w@f@Q`@QCIUFmBI_@_@[[@GQ@a@Re@I[@}@U]h@kAIi@q@We@o@I{@Wk@c@UgA?OO@Y`CC|@MLO`DDzAm@|@u@`@E^?JTPIZXtAQ|@Lr@]fAJf@Ot@Ld@KxAd@Db@TLl@v@@^r@vANvAh@bAd@ND`@VRZr@NHHM~@bAv@`@Zd@h@fAz@h@`Ab@pAbB~@X`@ORf@MPFf@Ed@JBGVLp@z@p@~@lAxA^VPN^ZIjALEx@fAj@
5508864566,Hike,Solstice stroll,3.45,992.45,34.456024,-119.653047,cuhqEpvhyUZSCLWNGL[CO@m@ASMQCUOO@EXGJ[HQ@GDa@`@K\MPMHOP]LMPoARY?SDG@MN_@FUAa@KOMa@@ICI?QKUCMKCE@IWMUBIEOAEADER?HKCEODQEGE?CP@VOACQFGAOMK?GHK?KDaBuAISUCOIG?EBe@FKCMO[EKHMBEDe@NY?CCCKAY@YOYGe@M_@I_@MMC?@BEJMMC@AGEBBJHHAj@]d@GCAMLQCg@K]E_@GMEYISA[Ik@Wc@SUCK?OAGIEE?]QQD]?O@BCG@EWRIJMJ?FCRQNu@AaAGa@?_@GCE]?WBI@A?GW]OKFAVDp@N^YFQNSJEDBLdA?jBBJBxABJDFl@JHHP`@JLFDR?TJL?PGh@APNPj@LL?IEI?QKi@OYa@KSAKIKMUGKGUq@Dy@ToAJMTk@Dg@Jc@NULKVo@LMLEL]d@m@p@i@HKTOTYZKPMJODQ@K?YEUKCB@IGHB]]Qa@Kw@BSBKHOPOZGD@?Af@CZP^Ff@Cl@BTKF@BC\BJEL@JIHMVs@TU?Aa@t@Sb@MJQCGDYCUBUFQAm@@E@Q?UEOKQG[@m@HONMX?J@b@F\L\x@z@FR@^Mh@Qd@{@bA[d@k@~AW^KTm@jCH^VJM\CDBDTBHJ@FPDC`@@PPVBJDPCJBBJA@CFH@HCLOPL@XGKTSFBD^DZMBg@FYCSIa@?M@GLUXS@UDIE]CCHCBGLDj@Fr@EFCL?JEHIDKLE~@BZE\MBFPWRGDFF?r@`@^h@T|@LVDN@fAFHPBF?VTN@RETy@BEF@JENKb@RPVb@JFCHDNVLFB?FBLAJFF?DF^PLN@Fb@f@LDTGAZMl@]b@KRAI@SCQMI]QK?A@TTMn@GHAn@DNFBJ@NG@BCDIBELMHQ?MMBZFFJ@AFS@OEE?HPBBBHPJU@QGEGED?PGR?DJHP?DHDDN?n@i@HMD@[~@FARMBFAHLKM`@@DPI@G?RGBJC^e@PMRIR@ZDj@VLC
5496975766,Ride,Bac Brek Bur 🌯,30.01,828.08,34.281943,-119.302719,cufpE~hdwUc@TEp@LTn@FEV{G[SZBbCKPsAf@uL`I_Dn@eP|AeEUsBu@uB{AmAKyHgC{[{L}HmFuBiAQeALaAWYgFaC_Cg@mFScKyBoFeB_DaCUCo@r@oIyCIaGPaDsHeEiIeJ_CgBwBm@}a@cCeSjCmDpBwEtFcC~AiYjDcA|@[tEmCr@{CFwHmAiBDcDgA}x@rGuEv@kBEgHh@iE~@mAr@mCrCmDtJMx@cAl@uD~PiArCi@`CcAjCgDrFeEtCcAVul@tJyDV_Do@yHoCmFO_Dc@oDmAoL{FiEyAcGiA_Fg@gIJkFf@gAUiC@kAh@qBI}A`@u@Go@`@{RvCyXxB{Ea@kEaC}C{@kCH_FnAyCIgBo@mDuDeBs@uJb@uKa@_HfAiCYuDkAm@aAwEmFsEsNiBeCiCoAeNoC_CmByBeG_B_CsCmC{JoHmIgCgKiBmWaGsDaCkJeIeDgCoE_BeIuA}Xs@_Cq@mCuBsCsFs@mC_Eke@W_MAoIrBeh@mAwRm@_DsAeCwAiA}UmE}DiAcF_C}EuDa@QYJLMiDgAz@uBw@eBy@cD{DiU_BwHqB_GeIcQw@uCo@_MTqDmI[eHTwAXHrAUkAhKk@hINOlCf@zMhAzDzBfFl@t@pEnK~@rD|Ft[jAfFn@zAw@pBzDfArGvExF`C|M`CbKzB`Aj@pBnDt@tEbA|PqBxg@@zIXhLjC`^t@xGpArDxBrD~BnB~Bp@`Yr@~GdAxFnBb@j@lC`B~IbIfCbBd@ThElA~]jHpIbCvJxH~C|CdAfB~AvEp@dAdCbBxMzBlC`BpArBjBrGpBnFnCtD~@n@V|@~@BrChAzCRnHgArIb@nKa@hBz@`DlD`Bp@hCJvHcBbBA~IdE`F^fY{BjOmC~AG\WfC]fCB~@g@vEPvFm@rHCxMjB~KdErEdCbExApEh@jDFzJdDjD^jPaC|\sFtE_B~BeBJg@`@WjBgDrAeDlAsEd@}@tDyPhAy@Hs@jDoJhCkCnAw@bE{@tHi@dBBdFy@ri@kEh@MXe@~Be@CsAd@_@`@^Dd@q@hAc@PHR|Gm@|B|@tC?|EdA`DJjBSlBo@XwEbAw@bYkD`CyAbFcGhDiBdSkCz^tBdCVtAf@lBrAnIpJzHjEFZ[rB?xFP\jIvCj@s@X?fBfBhGzBdL~BtG\|A`@fEpBh@j@OpANp@jCpAzCfCbDdBv[xLpHdClAHxAhAvB~@zE\fP_BhDy@lJwGtC}A?}@_Ge@FNhFf@PWFeAMDE`AL{@KI
5490748187,Hike,⛅️⛅️⛅️⛅️,6.13,1494.09,34.452821,-119.590907,cahqEdr|xUc@c@UPHYMPYQaBrAaB`@@LUFo@v@oCt@g@^[MiANKj@c@UCXw@Hq@r@k@GGi@PSQYWsAkAm@?Si@Qa@e@@MSKHo@z@c@~BX~@d@R\f@Hh@j@d@KR_@dAa@@kALURMR@\wA~Ae@Mo@iA{A@kAl@}@e@y@Im@Le@n@_@N]dAAHMu@_B?_Bq@uAFe@M}AHw@JSrAMrAu@~@L~@Vz@I^a@Uw@wAeBI_A|AmAXg@B]_BqAu@W]a@KUTaACe@_@k@{@e@Wo@Ao@[W{@?w@aAs@{ACHMWi@Oo@h@Kr@s@nAOB{@y@YP}@~CObA_@F_Ar@g@v@S~Ai@z@mARWvAORUHoBMc@b@kADmArAi@LB^v@vAtAjAPd@@b@kAjBGl@Ub@s@PKrAL`Ac@j@y@\gAbA]@YGm@kAk@k@oAe@_@?e@a@Y?Ub@BzAKx@i@JO^[@O^WDAjAc@vA}@KiAw@c@EYLOr@m@@kA|@i@BKHFFo@FSXoBb@c@`@gA}@]?URgBEYe@q@YaBLSQ_@HUKSsADe@KqABs@IMHqAEc@EiBWSoAEC_@QWa@LB~@Rz@_@jA_AvAcBQKJRdALtAOrAPdASn@a@Ji@UaBICb@T`@LdAq@`AJbAKV]^a@F]|@q@MMNGnBqAlAg@PWd@j@h@dAXTjBNRh@e@GFJe@p@c@XEUIE\t@y@HaA`DgAyBMOOYHAIWNDGXQ`A?\Op@m@xABJf@`@^CYMKOmBFSGUZc@VDDYR??YGH^[b@{@VER]~@ADGMIJa@J@Tf@Z]HPZFLt@jB\p@a@^`APETV^IDTb@Vb@MBz@h@n@GR^EFSn@H^e@nA@|@i@PVx@HPSh@Tz@W|ANFQPRjAGME^?Km@T[fASXV`@DZ_@x@Fj@r@|@SEJzAPNV\?ZZhBCz@f@bAFVVf@MCHj@BRRf@ENTb@IZgAEYBUTQCu@NZf@Ah@o@CPNJRYHBSh@Xb@j@f@X@d@v@j@PL^?`@JNKrARNDQj@Lj@u@z@@EW^TLo@pAG`AUXWb@@vAo@LQEGx@Y@M^AtAk@XYBYn@OLVRGXOQIPPCN
5488304929,Walk,Afternoon Walk,5.61,223.1,34.416498,-119.718985,kx`qE~juyUn@cAZc@vA_CPQR_@DQ?QGS_@k@GS@KDGLCE?d@k@Tk@f@g@Pe@R_@@KCKMOo@k@g@i@[c@a@c@EOBSEMi@e@[i@]U]c@uBwBgA}@IIYs@g@i@IOb@a@D?HHGMECE?Y\GRFL^^vBdCTNF?FC`@s@lC}Df@}@VY\o@vCeETc@n@{@f@{@JCd@FVRX`@LDPAXM\WJONc@`@s@b@y@LSVWHOTw@Fc@Bi@J[PUXQNCTALGp@gA\Yt@y@pA}Ap@{A|@wCNWXSVI~ADf@E\Md@c@f@_Ar@iA`@}@n@eA^aAZe@H[AKVYd@y@HUHk@LYZc@nBgBdA{@`@YTUhAyBh@qAd@o@l@i@`@Sv@GPEP?`@HR@TMHKDOAOMu@Di@?c@SuCE][{@Ko@q@}@iAmA[k@QSQKWAa@@SDQAOEQDO@w@QUKc@WKQK[OOg@_@}@e@qCm@q@]uAg@c@[c@UK?YV[w@uA{Au@gAi@aASc@]a@mAqB]]g@u@o@a@mA}@KGMCMDCFSLc@x@KNC?IEw@}@KWKs@CEm@\s@t@w@pAg@l@c@l@Qb@_BtB_@r@e@r@?Fs@bA{@bAy@nAS`@Eb@MTo@n@o@hAu@x@KVWPm@x@}@tAm@lAOPOB]V_@p@e@d@a@h@[l@iBhCy@fBcAtAWf@c@d@m@dAYn@STc@XKJSj@Y^SNi@RMJe@x@S~@i@`A_@h@_A~@_@p@Uj@mAvAUb@m@t@IPUp@k@z@]`@Yr@_@XONWb@a@z@q@h@[n@gAfBgA`A_A~As@z@Wf@m@|@[j@k@n@QZU`@GVT`@jBjBb@n@~@bAb@^h@r@b@^zBdC|A`BPXb@`@RXd@b@hArA~A`B~@jAh@b@bBfBlAvAb@^X`@`@`@nAzAxAzAb@`@Xb@PFDAHGf@s@^q@dAyAHQFFAGRLRPT^`@b@|@|@f@r@
5483196036,Ride,Those be some hills,31.69,2630.58,34.416611,-119.718746,qgaqEjzuyUcAzAJp@rNjOfGhH`BpChBlS`NdB|@cAj@}DnAmAhIm@|\xLp@AZmAfMf@d@]xAkJtCLf@qDbLbBnAc@L}Be@TDi@^To@bDmWiE|DuWbLA|BcBbAsCb@gTc@gIzCwa@e@uKgFgUqBaFiBsBkJaFiNuOk@wE@wJoB_G{DmByOy@aB}@mS}ViDmDCuBaD{AmEaOeAwGE|ANeBq@sF}A{Bs@aRqGel@aA[cBkOHuMqDuXk@uA}EuBwAqBaAiTeAgGyCeCY}BHcNvTcAlAkAgAwQhDm_@pB}LkAgFyAsAuZaAuEaZu@iXo_@?ub@`CmR]{Jn@iHaCoQbAg@k@O{EuPgARqP\}GzDrAlJ~GzDfEF|JdAfFlJi@`F|BlM}@jB}KIaNyDaPiHaAG_SmCaJBcUvTgvAyh@iDm@{@]cDO{a@}D_DwDeAqCiEWVf@tAK~B_AmD{A{AmJXwCwAgAVt@lA~@bDe@pB@dFgBv@bAtDkAhAGv@lHnB@jB{A|@lB|DMrBj@|AkBzD|Dj@fBhA\fAWxByBdBmA`DhCxEYi@SjAmClCC~C~AnGg@pBwBvCSpGj@tBpC~CzAjHtBpAtDNx@x@\hDaA~Fh@zGrA`D}@jAiBjPkBlJdAbLo@\]|WaCrMXjNkFxLAzB`Af@K~If@`F_A|K_FnP\zSUpGcCzBiCZjBjBwAfG}FLmDjBsEoAiETkBoBeAOcDfDZf@rDCh@`CjAA~AlAx@hDAdHrA~I}@lCw@h@p@pEIrCaBdBZtBiBn@j@hAoAbCvE@d@`ALfDw@`DcAv@xAzBK~CaDdAlCxCu@bGu@`A{BDYjA}Az@hDdCj@dCSpAsA`BBtBgChAvAfE{H}@_El@zCzAH`AfBMfDfETlA}B|F_@rBjAv@Dr@_AxB}Av@l@tBaEtBh@h@~DNtHWd@hCrD|CwHCmArC_BbA~@nAbDmAdCrBGfBb@nA`C]dBd@TbBwA`@iAzAtBpA`BjChEEjB}@dEx@hEi@JrFs@zBn@r@m@nArAjC]pNh@^rHU|HbG|BtIVfGtDJaBbJoCtCs@jDJjCcE`W_@nJgApG`AhIAvM`_@n@tB}B[qBp@fBbBEdFdAzE}BjDClFmIjKpAf\we@hzA|_BBdAoHlL~EjHxElEhBbT`NtBz@cAToCv@}A`JuAz]~Ld@Bn@wA~Lj@~BiKdCTn@mD`B?jAgHx@@d@|@_@nGjFt@f@aAEmB
